dataset,model_name,template,source_lang,target_lang,result_1,target_filename
codenet,llamafile_codestral,controlled_md,Go,Rust,success,95
codenet,llamafile_codestral,controlled_md,Go,Rust,unicode error,4
codenet,llamafile_codestral,controlled_md,Java,C#,compile,23
codenet,llamafile_codestral,controlled_md,Java,C#,incorrect,8
codenet,llamafile_codestral,controlled_md,Java,C#,runtime,86
codenet,llamafile_codestral,controlled_md,Java,C#,success,79
codenet,llamafile_codestral,controlled_md,Java,C#,unicode error,4
codenet,llamafile_codestral,controlled_md,Java,Go,compile,59
codenet,llamafile_codestral,controlled_md,Java,Go,incorrect,34
codenet,llamafile_codestral,controlled_md,Java,Go,runtime,4
codenet,llamafile_codestral,controlled_md,Java,Go,success,99
codenet,llamafile_codestral,controlled_md,Java,Go,unicode error,4
codenet,llamafile_codestral,controlled_md,Java,Python,compile,2
codenet,llamafile_codestral,controlled_md,Java,Python,incorrect,14
codenet,llamafile_codestral,controlled_md,Java,Python,runtime,75
codenet,llamafile_codestral,controlled_md,Java,Python,success,105
codenet,llamafile_codestral,controlled_md,Java,Python,unicode error,4
codenet,llamafile_codestral,controlled_md,Java,Rust,compile,33
codenet,llamafile_codestral,controlled_md,Java,Rust,incorrect,10
codenet,llamafile_codestral,controlled_md,Java,Rust,runtime,61
codenet,llamafile_codestral,controlled_md,Java,Rust,success,92
codenet,llamafile_codestral,controlled_md,Java,Rust,unicode error,4
codenet,llamafile_codestral,controlled_md,Python,C#,compile,14
codenet,llamafile_codestral,controlled_md,Python,C#,incorrect,14
codenet,llamafile_codestral,controlled_md,Python,C#,runtime,2
codenet,llamafile_codestral,controlled_md,Python,C#,success,169
codenet,llamafile_codestral,controlled_md,Python,C#,unicode error,1
codenet,llamafile_codestral,controlled_md,Python,Go,compile,66
codenet,llamafile_codestral,controlled_md,Python,Go,incorrect,23
codenet,llamafile_codestral,controlled_md,Python,Go,runtime,28
codenet,llamafile_codestral,controlled_md,Python,Go,success,82
codenet,llamafile_codestral,controlled_md,Python,Go,unicode error,1
codenet,llamafile_codestral,controlled_md,Python,Java,compile,6
codenet,llamafile_codestral,controlled_md,Python,Java,incorrect,12
codenet,llamafile_codestral,controlled_md,Python,Java,runtime,7
codenet,llamafile_codestral,controlled_md,Python,Java,success,174
codenet,llamafile_codestral,controlled_md,Python,Java,unicode error,1
codenet,llamafile_codestral,controlled_md,Python,Rust,compile,29
codenet,llamafile_codestral,controlled_md,Python,Rust,incorrect,7
codenet,llamafile_codestral,controlled_md,Python,Rust,runtime,12
codenet,llamafile_codestral,controlled_md,Python,Rust,success,151
codenet,llamafile_codestral,controlled_md,Python,Rust,unicode error,1
avatar,llamafile_codestral,controlled_md,Java,C#,compile,20
avatar,llamafile_codestral,controlled_md,Java,C#,incorrect,12
avatar,llamafile_codestral,controlled_md,Java,C#,runtime,106
avatar,llamafile_codestral,controlled_md,Java,C#,success,109
avatar,llamafile_codestral,controlled_md,Java,C#,unicode error,2
avatar,llamafile_codestral,controlled_md,Java,Go,compile,100
avatar,llamafile_codestral,controlled_md,Java,Go,incorrect,40
avatar,llamafile_codestral,controlled_md,Java,Go,runtime,11
avatar,llamafile_codestral,controlled_md,Java,Go,success,96
avatar,llamafile_codestral,controlled_md,Java,Go,unicode error,2
avatar,llamafile_codestral,controlled_md,Java,Python,compile,9
avatar,llamafile_codestral,controlled_md,Java,Python,incorrect,35
avatar,llamafile_codestral,controlled_md,Java,Python,runtime,57
avatar,llamafile_codestral,controlled_md,Java,Python,success,146
avatar,llamafile_codestral,controlled_md,Java,Python,unicode error,2
avatar,llamafile_codestral,controlled_md,Java,Rust,compile,59
avatar,llamafile_codestral,controlled_md,Java,Rust,incorrect,26
avatar,llamafile_codestral,controlled_md,Java,Rust,runtime,72
avatar,llamafile_codestral,controlled_md,Java,Rust,success,90
avatar,llamafile_codestral,controlled_md,Java,Rust,unicode error,2
avatar,llamafile_codestral,controlled_md,Python,C#,compile,23
avatar,llamafile_codestral,controlled_md,Python,C#,incorrect,52
avatar,llamafile_codestral,controlled_md,Python,C#,runtime,33
avatar,llamafile_codestral,controlled_md,Python,C#,success,141
avatar,llamafile_codestral,controlled_md,Python,C#,unicode error,1
avatar,llamafile_codestral,controlled_md,Python,Go,compile,96
avatar,llamafile_codestral,controlled_md,Python,Go,incorrect,42
avatar,llamafile_codestral,controlled_md,Python,Go,runtime,42
avatar,llamafile_codestral,controlled_md,Python,Go,success,69
avatar,llamafile_codestral,controlled_md,Python,Go,unicode error,1
avatar,llamafile_codestral,controlled_md,Python,Java,compile,14
avatar,llamafile_codestral,controlled_md,Python,Java,incorrect,65
avatar,llamafile_codestral,controlled_md,Python,Java,runtime,30
avatar,llamafile_codestral,controlled_md,Python,Java,success,140
avatar,llamafile_codestral,controlled_md,Python,Java,unicode error,1
avatar,llamafile_codestral,controlled_md,Python,Rust,compile,61
avatar,llamafile_codestral,controlled_md,Python,Rust,incorrect,42
avatar,llamafile_codestral,controlled_md,Python,Rust,runtime,41
avatar,llamafile_codestral,controlled_md,Python,Rust,success,105
avatar,llamafile_codestral,controlled_md,Python,Rust,unicode error,1
bithacks,llamafile_codestral,controlled_md,Python,C#,incorrect,2
bithacks,llamafile_codestral,controlled_md,Python,C#,runtime,1
bithacks,llamafile_codestral,controlled_md,Python,C#,success,10
bithacks,llamafile_codestral,controlled_md,Python,C#,unicode error,1
bithacks,llamafile_codestral,controlled_md,Python,Go,compile,5
bithacks,llamafile_codestral,controlled_md,Python,Go,incorrect,2
bithacks,llamafile_codestral,controlled_md,Python,Go,runtime,1
bithacks,llamafile_codestral,controlled_md,Python,Go,success,5
bithacks,llamafile_codestral,controlled_md,Python,Go,unicode error,1
bithacks,llamafile_codestral,controlled_md,Python,Java,compile,1
bithacks,llamafile_codestral,controlled_md,Python,Java,incorrect,2
bithacks,llamafile_codestral,controlled_md,Python,Java,runtime,4
bithacks,llamafile_codestral,controlled_md,Python,Java,success,6
bithacks,llamafile_codestral,controlled_md,Python,Java,unicode error,1
bithacks,llamafile_codestral,controlled_md,Python,Rust,compile,4
bithacks,llamafile_codestral,controlled_md,Python,Rust,runtime,3
bithacks,llamafile_codestral,controlled_md,Python,Rust,success,6
bithacks,llamafile_codestral,controlled_md,Python,Rust,unicode error,1
