dataset,model_name,template,source_lang,target_lang,result_1,target_filename
codenet,llamafile_codestral,controlled_md,Java,Python,incorrect,4
codenet,llamafile_codestral,controlled_md,Java,Python,runtime,16
codenet,llamafile_codestral,controlled_md,Java,Python,success,21
codenet,llamafile_codestral,controlled_md,Java,Python,unicode error,4
codenet,llamafile_codestral,controlled_md,Java,Rust,compile,139
codenet,llamafile_codestral,controlled_md,Java,Rust,incorrect,3
codenet,llamafile_codestral,controlled_md,Java,Rust,runtime,28
codenet,llamafile_codestral,controlled_md,Java,Rust,success,26
codenet,llamafile_codestral,controlled_md,Java,Rust,unicode error,4
codenet,llamafile_codestral,controlled_md,Python,C#,compile,98
codenet,llamafile_codestral,controlled_md,Python,C#,incorrect,9
codenet,llamafile_codestral,controlled_md,Python,C#,runtime,1
codenet,llamafile_codestral,controlled_md,Python,C#,success,91
codenet,llamafile_codestral,controlled_md,Python,C#,unicode error,1
codenet,llamafile_codestral,controlled_md,Python,Go,compile,164
codenet,llamafile_codestral,controlled_md,Python,Go,incorrect,4
codenet,llamafile_codestral,controlled_md,Python,Go,runtime,10
codenet,llamafile_codestral,controlled_md,Python,Go,success,21
codenet,llamafile_codestral,controlled_md,Python,Go,unicode error,1
codenet,llamafile_codestral,controlled_md,Python,Java,compile,104
codenet,llamafile_codestral,controlled_md,Python,Java,incorrect,3
codenet,llamafile_codestral,controlled_md,Python,Java,runtime,2
codenet,llamafile_codestral,controlled_md,Python,Java,success,90
codenet,llamafile_codestral,controlled_md,Python,Java,unicode error,1
codenet,llamafile_codestral,controlled_md,Python,Rust,compile,109
codenet,llamafile_codestral,controlled_md,Python,Rust,incorrect,2
codenet,llamafile_codestral,controlled_md,Python,Rust,runtime,8
codenet,llamafile_codestral,controlled_md,Python,Rust,success,80
codenet,llamafile_codestral,controlled_md,Python,Rust,unicode error,1
avatar,llamafile_codestral,controlled_md,Java,C#,compile,95
avatar,llamafile_codestral,controlled_md,Java,C#,incorrect,10
avatar,llamafile_codestral,controlled_md,Java,C#,runtime,69
avatar,llamafile_codestral,controlled_md,Java,C#,success,73
avatar,llamafile_codestral,controlled_md,Java,C#,unicode error,2
avatar,llamafile_codestral,controlled_md,Java,Go,compile,195
avatar,llamafile_codestral,controlled_md,Java,Go,incorrect,14
avatar,llamafile_codestral,controlled_md,Java,Go,runtime,3
avatar,llamafile_codestral,controlled_md,Java,Go,success,35
avatar,llamafile_codestral,controlled_md,Java,Go,unicode error,2
avatar,llamafile_codestral,controlled_md,Java,Python,compile,163
avatar,llamafile_codestral,controlled_md,Java,Python,incorrect,10
avatar,llamafile_codestral,controlled_md,Java,Python,runtime,23
avatar,llamafile_codestral,controlled_md,Java,Python,success,51
avatar,llamafile_codestral,controlled_md,Java,Python,unicode error,2
avatar,llamafile_codestral,controlled_md,Java,Rust,compile,159
avatar,llamafile_codestral,controlled_md,Java,Rust,incorrect,11
avatar,llamafile_codestral,controlled_md,Java,Rust,runtime,37
avatar,llamafile_codestral,controlled_md,Java,Rust,success,40
avatar,llamafile_codestral,controlled_md,Java,Rust,unicode error,2
avatar,llamafile_codestral,controlled_md,Python,C#,compile,116
avatar,llamafile_codestral,controlled_md,Python,C#,incorrect,39
avatar,llamafile_codestral,controlled_md,Python,C#,runtime,17
avatar,llamafile_codestral,controlled_md,Python,C#,success,77
avatar,llamafile_codestral,controlled_md,Python,C#,unicode error,1
avatar,llamafile_codestral,controlled_md,Python,Go,compile,186
avatar,llamafile_codestral,controlled_md,Python,Go,incorrect,16
avatar,llamafile_codestral,controlled_md,Python,Go,runtime,22
avatar,llamafile_codestral,controlled_md,Python,Go,success,25
avatar,llamafile_codestral,controlled_md,Python,Go,unicode error,1
avatar,llamafile_codestral,controlled_md,Python,Java,compile,144
avatar,llamafile_codestral,controlled_md,Python,Java,incorrect,29
avatar,llamafile_codestral,controlled_md,Python,Java,runtime,10
avatar,llamafile_codestral,controlled_md,Python,Java,success,66
avatar,llamafile_codestral,controlled_md,Python,Java,unicode error,1
avatar,llamafile_codestral,controlled_md,Python,Rust,compile,153
avatar,llamafile_codestral,controlled_md,Python,Rust,incorrect,16
avatar,llamafile_codestral,controlled_md,Python,Rust,runtime,25
avatar,llamafile_codestral,controlled_md,Python,Rust,success,55
avatar,llamafile_codestral,controlled_md,Python,Rust,unicode error,1
bithacks,llamafile_codestral,controlled_md,Python,C#,compile,5
bithacks,llamafile_codestral,controlled_md,Python,C#,incorrect,2
bithacks,llamafile_codestral,controlled_md,Python,C#,runtime,1
bithacks,llamafile_codestral,controlled_md,Python,C#,success,5
bithacks,llamafile_codestral,controlled_md,Python,C#,unicode error,1
bithacks,llamafile_codestral,controlled_md,Python,Go,compile,14
bithacks,llamafile_codestral,controlled_md,Python,Java,compile,11
bithacks,llamafile_codestral,controlled_md,Python,Java,runtime,1
bithacks,llamafile_codestral,controlled_md,Python,Java,success,1
bithacks,llamafile_codestral,controlled_md,Python,Java,unicode error,1
bithacks,llamafile_codestral,controlled_md,Python,Rust,compile,9
bithacks,llamafile_codestral,controlled_md,Python,Rust,runtime,1
bithacks,llamafile_codestral,controlled_md,Python,Rust,success,3
bithacks,llamafile_codestral,controlled_md,Python,Rust,unicode error,1
